video,yt_id,duration,title,singer,audio,lyric,year,submatch,match,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variation,repeat_area_size,repetition_ratio,key,scale,strength,tempo_variance,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,harmonicity,zcr,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6
"4.처음엔 사랑이란게 - Love, At First.wav",h_lGsTnWohA,4:05,처음엔 사랑이란 게,버스커버스커,Q3,Q3,2013,3,0,0.1306828989918204,951.8894545399744,218.73289323986043,65.40639132514966,153.32650191471078,0.0082608787342906,40496362,0.3693160797193223,D,major,0.902305543422699,4.31305508132773,0.1713632494211197,0.28044673800468445,0.3959031105041504,0.32249540090560913,0.3197680711746216,0.2586078345775604,0.3362103998661041,0.3757324814796448,0.36100345849990845,0.5103466510772705,0.3289533853530884,0.22677353024482727,0.8296502828598022,0.06918193896233593,-126.6080551147461,97.17195892333984,18.374717712402344,22.48916244506836,5.894094944000244,8.71446418762207,1.9506568908691406,5.005594253540039,-1.974442720413208,9.258366584777832,4.541853427886963,3.0925233364105225,-4.300073623657227,21.66854265945205,18.674132567330243,20.571263072510405,20.119962328667857,19.730989559931803,18.22580639227669,48.95942784257156
FAKE LOVE.wav,0tWU94w_3ig,4:03,Fake Love,BTS,Q2,Q3,2018,3,0,0.1602951039570758,669.0728583714334,100.87044475251382,65.40639132514966,35.46405342736416,0.0166131947189569,33284578,0.3080603815258423,D,minor,0.8775567412376404,4.893959266545869,0.4172849953174591,0.38386207818984985,0.5015714168548584,0.40034914016723633,0.4830392301082611,0.5057541728019714,0.36966484785079956,0.42478761076927185,0.3644890785217285,0.5044499039649963,0.3707093894481659,0.38058364391326904,0.811557948589325,0.1662367714471352,-18.214168548583984,47.795440673828125,9.513031005859375,15.870128631591797,7.887483596801758,6.478909969329834,-6.181118488311768,7.102546215057373,-3.4268622398376465,6.253181457519531,-1.1678450107574463,-1.3728970289230347,-5.009308815002441,22.868201457139364,16.17288828311758,18.06597492692561,17.7609000580867,17.788765241928278,17.233904401508294,48.09971089011585
BTS - Danger (방탄소년단 - Danger) [Color Coded Lyrics_Han_Rom_Eng_가사].wav,abm8QCh7pBg,4:05,Danger,BTS,Q2,Q2,2014,3,0,0.172616786935055,526.7269520888648,91.43616857570666,65.40639132514966,26.029777250557004,0.0189057011157274,93267680,0.8476598253870027,F#,major,0.8259634375572205,5.175916998238681,0.5311397910118103,0.5372028946876526,0.5371875762939453,0.5792205929756165,0.5386677980422974,0.5405788421630859,0.5489903688430786,0.5052629113197327,0.5304229855537415,0.49195578694343567,0.5550264120101929,0.5188376307487488,0.7728093266487122,0.10871745224375712,-18.78147315979004,57.85367202758789,1.5349037647247314,27.3470401763916,9.697576522827148,13.545124053955078,5.733312606811523,11.827630043029785,2.2341761589050293,8.014604568481445,2.681659698486328,6.103599548339844,1.5511499643325806,19.562757486337457,13.959158903010776,16.5987822428196,16.620353128455072,16.88916421632963,16.585987454353486,48.03261752791741
The Truth Untold (Feat. Steve Aoki).wav,ITc-om9SVr4,4:03,전하지 못한 진심,BTS,Q3,Q3,2018,3,0,0.2620987062769526,840.5470363114441,564.0553960451207,65.40639132514966,498.649004719971,0.0123988464474678,22340804,0.2068515278722495,E,major,0.7914174795150757,0.1807439040112172,0.2314884513616562,0.305858850479126,0.19349059462547302,0.27764761447906494,0.3811579942703247,0.24291983246803284,0.31190353631973267,0.2618802487850189,0.458965927362442,0.34870481491088867,0.24801522493362427,0.30661410093307495,0.8457352519035339,0.09161555350083853,-120.98239135742188,92.630126953125,13.873802185058594,12.732202529907227,7.955140590667725,12.367532730102539,-0.3069458603858948,3.7722389698028564,-1.9617178440093994,5.674290180206299,-3.78368878364563,-2.4266974925994873,-4.658008575439453,19.841832508556614,18.033086222506178,20.869611888488198,19.345940172073828,19.948588184547077,18.32646668161932,48.20895411946327
케이윌(K.will) - 그립고 그립고 그립다 [가사_Lyrics].wav,UczuiyzK5cQ,4:18,그립고 그립고 그립다,케이윌,Q3,Q3,2009,3,0,0.2254574957180203,1370.309335261279,398.84739550836855,65.40639132514966,333.44100418321887,0.0098371980711817,25060982,0.2052268728572709,A,major,0.8450302481651306,1.0291503849588268,0.19198524951934814,0.258576363325119,0.32714658975601196,0.2522020637989044,0.3383040726184845,0.258610337972641,0.34354421496391296,0.28417277336120605,0.2969640791416168,0.40139228105545044,0.2848280668258667,0.3118094801902771,0.8126174807548523,0.06933149177690887,-166.35958862304688,107.2542953491211,20.164230346679688,17.305408477783203,13.026134490966797,4.2410783767700195,2.1124825477600098,1.392602801322937,-3.492271900177002,1.4017945528030396,-8.976714134216309,-0.5131305456161499,-6.818279266357422,20.683094243571418,18.006298551323574,22.022082775770958,21.427747028598837,20.590399829580228,19.570693805119813,48.48286538320728
I hate myself (내가 싫다).wav,-AAkBfgBxmA,3:54,내가 싫다,케이윌,Q3,Q3,2011,3,0,0.1710303633648581,1222.0181980886905,797.6947910167371,65.40639132514966,732.2883996915874,0.0167097728699445,18388536,0.1837934522462697,C,major,0.9406968355178832,6.732160764113003,0.33997994661331177,0.24150463938713074,0.281988263130188,0.2579840123653412,0.28765740990638733,0.2683011591434479,0.2523311376571655,0.350901335477829,0.2894672453403473,0.31469979882240295,0.2683761715888977,0.27198922634124756,0.8427174091339111,0.09098237618218019,-72.38408660888672,98.22225952148438,5.975914478302002,11.97529125213623,6.2392425537109375,-0.40923914313316345,-4.005231857299805,2.890913248062134,-2.8151938915252686,2.6728694438934326,-4.141263961791992,-0.9018644690513611,-5.473633766174316,21.073224367403387,17.01668024626459,20.873732103178764,21.240050892068506,20.298320041451298,18.83314660477265,47.955739332330154
Dropping the Tears (눈물이 뚝뚝).wav,MKkrSBjNIvw,4:19,눈물이 뚝뚝,케이윌,Q3,Q3,2009,3,0,0.2185728426167551,842.4365043671,532.3973992564887,65.40639132514966,466.991007931339,0.0114278364926576,29536380,0.2410031922557505,Eb,major,0.8106865882873535,4.972248067484972,0.2900291383266449,0.22799108922481537,0.2814157009124756,0.3664117455482483,0.30063769221305847,0.34275946021080017,0.2595278024673462,0.2639020085334778,0.2552250921726227,0.2590298354625702,0.38615110516548157,0.3013036549091339,0.8142103552818298,0.07532835628880591,-118.50175476074219,105.79093933105469,19.446521759033203,16.97939109802246,8.829843521118164,4.145769119262695,-1.3190242052078247,1.2466562986373901,-7.0242600440979,-4.637498378753662,-4.6640520095825195,0.1844206601381302,-5.390629768371582,21.440706460539946,17.383716141169923,22.21877075147127,21.108998866576673,19.89689264932987,18.640072853886945,48.207251018108
에일리(Ailee) - 저녁 하늘 [가사_Lyrics].wav,8JINsWbZVEA,3:55,저녁 하늘,에일리,Q3,Q3,2012,3,0,0.1341125198098256,1188.6964653981051,208.85526660911424,65.40639132514966,143.44887528396458,0.004395596217364,31774008,0.3143673521384998,Bb,major,0.9338172078132628,4.555091160323307,0.32935935258865356,0.20385213196277618,0.2909136116504669,0.23610350489616394,0.2177494764328003,0.3291020095348358,0.21222199499607086,0.2527913749217987,0.19678667187690735,0.36364802718162537,0.5654952526092529,0.273893803358078,0.7944619655609131,0.08595834481168284,-143.7064971923828,98.1097183227539,14.639394760131836,21.15213966369629,11.392809867858887,5.172727584838867,4.200304985046387,-0.1470007598400116,-2.7504324913024902,1.1630972623825073,-12.061976432800293,-1.0391935110092163,-6.456700801849365,19.885210825961284,17.955383529002063,22.009136452647024,21.649970906640817,20.950926870021895,20.028364175941427,48.764437177424284
[Audio] 헤이즈 (Heize) - 비도 오고 그래서 (Feat. 신용재).wav,N8frr93imY8,3:26,비도 오고 그래서,헤이즈,Q3,Q3,2017,3,0,0.1972420029388493,636.5832722462488,636.7984644737662,65.40639132514966,571.3920731486165,0.0283708199858665,25072558,0.3234366651264035,E,major,0.8225461840629578,1.0765321747209493,0.268857479095459,0.2940812408924103,0.25697675347328186,0.40801751613616943,0.38185709714889526,0.2499275952577591,0.3268411457538605,0.28933385014533997,0.40986835956573486,0.2963491678237915,0.297981858253479,0.36195844411849976,0.7819929122924805,0.09575202487425116,-80.72250366210938,97.56465911865234,9.135305404663086,12.778053283691406,-3.898200035095215,2.2468221187591553,0.09506020694971085,-6.887774467468262,-0.4720143675804138,1.066370964050293,-3.5313289165496826,-4.859118938446045,-5.196214199066162,18.655159647870363,16.710077890511386,20.401455708644463,20.572001305200732,19.89012762816224,18.011210117716534,47.648103094511825
불티 Spark.wav,8a_kJWcAOvU,3:38,불티,태연,Q2,Q2,2019,3,0,0.1323247389729384,465.24517671408455,290.2917403700367,65.40639132514966,224.88534904488705,0.0127859571948647,49929088,0.5719189078630401,C#,minor,0.8781209588050842,3.49013654232825,0.3232528269290924,0.5022838711738586,0.30523088574409485,0.3403226137161255,0.42399507761001587,0.34309566020965576,0.39037957787513733,0.3257029056549072,0.41982460021972656,0.29148948192596436,0.24459624290466309,0.3032381236553192,0.7551895976066589,0.105456576783241,-32.205413818359375,82.77340698242188,5.9889302253723145,24.787614822387695,8.27480697631836,10.819559097290039,3.373595714569092,4.7069411277771,-0.6855468153953552,9.71202564239502,-3.8313257694244385,4.080591201782227,-1.3184953927993774,17.488990119917368,15.304863793926595,18.680098721867253,18.597465789221257,19.227901446050172,19.032265723304317,48.286654838859995
비스트(Beast) - 비가 오는 날엔 [가사_Lyrics].wav,B-AqBu0D0q8,3:46,비가 오는 날엔,비스트,Q3,Q3,2011,3,0,0.1518609911577215,493.5959009959461,269.2917795270241,65.40639132514966,203.8853882018745,0.0052851093932986,53545038,0.5710242058636728,B,major,0.8200567960739136,4.816035183750567,0.305763840675354,0.3696608245372772,0.308035671710968,0.41385790705680847,0.34922370314598083,0.22768104076385498,0.27858251333236694,0.22381117939949036,0.30110374093055725,0.2454487383365631,0.3702976107597351,0.43108031153678894,0.7616610527038574,0.07640306306870759,-127.32228088378906,98.83076477050781,25.985755920410156,21.18440818786621,8.326020240783691,7.422428607940674,-4.095783710479736,2.3538904190063477,-8.23276138305664,2.7144362926483154,-3.9700138568878174,-3.669119358062744,-4.672647953033447,19.691936072610698,17.049138711816312,21.52919878419546,20.53890246280836,19.644105029663695,17.665376936926766,48.60267638647831
[MP3_DL] BEAST (B2ST) (비스트) - No More (이젠 아니야).wav,na6BLM8sCTc,4:00,이젠 아니야,비스트,Q3,Q3,2013,3,0,0.1347160302384183,788.0743453074946,142.65235101161107,65.40639132514966,77.24595968646142,0.0177468433976173,58111516,0.5503719341313565,Ab,major,0.9088774919509888,5.175115289256232,0.39359793066978455,0.4036846160888672,0.34187403321266174,0.44945910573005676,0.37213245034217834,0.43435612320899963,0.3226683735847473,0.3216652274131775,0.39411038160324097,0.3089064955711365,0.36822450160980225,0.27614733576774597,0.720980703830719,0.09617228765870324,-49.73285675048828,85.95361328125,14.033062934875488,19.68012046813965,5.275185585021973,7.647040367126465,-4.18814754486084,6.983580112457275,-0.8888372182846069,6.027881145477295,-1.1073219776153564,-0.23837554454803467,-2.945469379425049,19.021804396410683,15.873922148625244,19.571971457208477,19.228407257750053,19.177508630916005,17.62716137041596,47.16413866094954
